date,t,co,no,no2,so2,c10h16,c5h8
2008-03-07,294.17212,2.929788e-07,1.6907725e-09,2.1080062e-08,1.1245996e-08,3.068523e-09,1.6969423e-08
2008-03-08,293.99713,2.811794e-07,1.2181702e-09,2.1616762e-08,1.4705072e-08,1.5035028e-09,1.0197792e-08
2008-03-09,294.03,3.6724492e-07,3.031697e-09,2.3086063e-08,1.5238715e-08,3.2405665e-09,1.5959154e-08
2008-03-10,295.59943,4.588716e-07,7.86024e-09,2.1766317e-08,1.5492919e-08,6.229236e-09,2.3453497e-08
2008-03-11,295.67865,3.4643216e-07,4.800319e-09,1.8188391e-08,1.3310994e-08,3.5721779e-09,1.4647915e-08
2008-03-12,295.36914,3.329691e-07,5.0326845e-09,1.2441662e-08,1.2708281e-08,3.228443e-09,1.1796695e-08
2008-03-13,293.89142,2.870427e-07,2.0829332e-09,1.1919717e-08,1.4984117e-08,1.5403633e-09,8.016026e-09
2008-03-14,291.48898,2.026372e-07,5.67705e-10,1.27139534e-08,1.1783941e-08,1.2355716e-09,8.238934e-09
2008-03-15,291.47162,2.6141305e-07,5.3651644e-10,1.1661172e-08,9.849391e-09,1.6742631e-09,9.754143e-09
2008-03-16,287.24628,1.849694e-07,8.0221585e-10,1.6075925e-08,1.5614697e-08,7.7140505e-10,7.1650064e-09
2008-03-17,284.57202,1.4313584e-07,4.919457e-10,7.825535e-09,8.70001e-09,8.8765556e-10,7.3850215e-09
2008-03-18,287.11133,1.8647218e-07,9.0667457e-10,7.725053e-09,7.3364124e-09,1.8296318e-09,1.1501992e-08
2008-03-19,289.4239,5.321302e-07,1.45246855e-08,1.3136036e-08,1.541704e-08,6.5513963e-09,2.4204171e-08
2008-03-20,290.73492,8.861235e-07,3.320529e-08,2.1702263e-08,2.261214e-08,9.147458e-09,3.270567e-08
2008-03-21,291.10608,4.288295e-07,2.3595519e-09,2.1844402e-08,1.9237426e-08,2.7804374e-09,1.2403778e-08
2008-03-22,290.30414,4.4389836e-07,1.8085493e-09,1.6543845e-08,1.4125142e-08,3.859345e-09,1.7153413e-08
2008-03-23,290.63733,7.180857e-07,2.0203128e-08,4.1478863e-08,2.3252078e-08,5.9804477e-09,2.23652e-08
2008-03-24,291.26508,3.5124262e-07,4.142009e-09,1.7134306e-08,2.183832e-08,2.3672624e-09,1.2874234e-08
2008-03-25,292.4879,1.0797551e-06,3.870146e-08,4.168142e-08,2.3681505e-08,1.08179545e-08,3.990624e-08
2008-03-26,292.2973,8.132817e-07,1.2169474e-08,2.8833462e-08,1.9242952e-08,6.8983947e-09,2.7651254e-08
2008-03-27,291.95264,5.2215444e-07,2.8636042e-09,2.2601963e-08,1.6386895e-08,3.5883105e-09,1.5706487e-08
2008-03-28,292.07816,5.8578826e-07,6.7086443e-09,2.1794843e-08,1.684322e-08,5.2713993e-09,1.9723055e-08
2008-03-29,292.97885,9.123661e-07,2.1889191e-08,2.424586e-08,2.3030726e-08,8.305517e-09,2.99931e-08
2008-03-30,291.14474,4.473198e-07,2.0830517e-09,1.6247384e-08,1.315435e-08,2.460516e-09,1.3275816e-08
2008-03-31,291.45587,7.3376583e-07,1.4533197e-08,3.3096473e-08,2.0253106e-08,7.188442e-09,2.6654883e-08
2008-04-01,290.1455,5.425551e-07,3.0276677e-09,2.7074135e-08,1.6298364e-08,4.0660932e-09,1.7376147e-08
2008-04-02,290.06763,7.798758e-07,1.3728491e-08,2.0950738e-08,2.1161473e-08,6.3504215e-09,2.3662073e-08
2008-04-03,289.61105,3.533952e-07,1.3886021e-09,1.8016427e-08,2.0319343e-08,1.31994e-09,8.229531e-09
2008-04-04,291.12625,4.864576e-07,2.1123086e-09,1.906177e-08,1.5362174e-08,2.9276872e-09,1.568749e-08
2008-04-05,291.99774,5.6533156e-07,8.0786e-09,1.8775383e-08,1.9366048e-08,5.116543e-09,2.082163e-08
2008-04-06,291.86353,5.5468735e-07,6.3250063e-09,1.815008e-08,1.803472e-08,4.471375e-09,1.8531429e-08
2008-04-07,291.06946,7.5009154e-07,2.4361727e-08,2.1059122e-08,2.5994854e-08,6.9066703e-09,2.4738986e-08
2008-04-08,290.30917,8.1538536e-07,2.4448127e-08,1.9001545e-08,2.7510389e-08,7.4247595e-09,2.7314966e-08
