date,t,co
2011-10-17,291.047,1.2904631e-07
2011-10-18,285.07498,1.2026936e-07
2011-10-19,283.47647,1.325054e-07
2011-10-20,282.8051,1.7127877e-07
2011-10-21,286.57678,1.5974267e-07
2011-10-22,289.92706,1.8999364e-07
2011-10-23,289.33838,1.8079739e-07
2011-10-24,291.69427,1.6846329e-07
2011-10-25,295.3224,1.2791872e-07
2011-10-26,290.446,1.398709e-07
2011-10-27,283.25043,1.2569541e-07
2011-10-28,282.29532,1.6443292e-07
2011-10-29,284.63928,1.4825015e-07
2011-10-30,285.89117,1.3336032e-07
2011-10-31,286.7224,1.7559698e-07
2011-11-01,290.66217,1.39894e-07
2011-11-02,291.0724,1.3528916e-07
2011-11-03,278.34302,1.2187452e-07
2011-11-04,280.08954,1.5053448e-07
2011-11-05,284.081,1.7112284e-07
2011-11-06,288.09506,1.552407e-07
2011-11-07,288.17926,1.6804854e-07
2011-11-08,285.70187,1.444347e-07
2011-11-09,279.94498,1.352872e-07
2011-11-10,280.6283,1.5683177e-07
2011-11-11,284.48746,1.3516315e-07
2011-11-12,287.02054,1.3431148e-07
2011-11-13,291.64484,1.14385756e-07
2011-11-14,292.10577,1.1086549e-07
2011-11-15,286.44305,1.4949971e-07
2011-11-16,282.34793,1.2055997e-07
2011-11-17,275.58563,1.4903412e-07
2011-11-18,281.90063,1.3431149e-07
2011-11-19,288.81525,1.2503095e-07
2011-11-20,278.56723,1.4978308e-07
2011-11-21,274.76047,1.7485137e-07
2011-11-22,278.03766,1.782669e-07
2011-11-23,281.1022,2.1631908e-07
2011-11-24,285.1136,1.6351865e-07
2011-11-25,285.3321,1.5256963e-07
2011-11-26,285.10992,1.2058004e-07
2011-11-27,277.91168,1.3418052e-07
2011-11-28,275.81476,1.6090358e-07
2011-11-29,278.83167,1.5843143e-07
2011-11-30,277.87283,1.6871135e-07
2011-12-01,281.56958,1.5036261e-07
2011-12-02,275.53445,1.6162849e-07
2011-12-03,280.2469,1.724274e-07
2011-12-04,275.8271,1.5568386e-07
2011-12-05,273.10864,1.554011e-07
2011-12-06,268.99405,1.7320264e-07
2011-12-07,269.84467,1.8650022e-07
2011-12-08,273.88837,2.187037e-07
2011-12-09,274.09338,2.0052654e-07
2011-12-10,272.87784,1.9579889e-07
2011-12-11,276.1496,2.004246e-07
2011-12-12,279.0614,1.6401664e-07
2011-12-13,278.8056,1.6935054e-07
2011-12-14,286.46115,1.5490485e-07
2011-12-15,282.08832,1.3070715e-07
2011-12-16,275.1089,1.4635378e-07
