date,t,co,no,no2,so2,c10h16,c5h8
2011-04-04,283.3355,1.609439e-07,3.0492456e-10,8.114706e-09,4.526491e-10,2.7818192e-10,2.0575787e-10
2011-04-05,283.09756,1.8050956e-07,7.5892054e-10,9.513209e-09,1.2776129e-09,2.4540836e-10,2.1444539e-10
2011-04-06,285.62604,1.6194937e-07,2.5268815e-10,7.5242745e-09,7.2475476e-10,1.6722337e-10,1.943463e-10
2011-04-07,286.64832,1.3566752e-07,3.464451e-10,6.3871672e-09,1.0796093e-09,1.2572654e-10,1.1233999e-10
2011-04-08,282.34262,1.4252973e-07,2.7296496e-10,4.152773e-09,8.5200536e-10,9.2633415e-11,8.477037e-11
2011-04-09,281.55322,1.4676114e-07,2.9443467e-10,4.1833257e-09,7.9539997e-10,1.6076829e-10,1.2051844e-10
2011-04-10,283.12598,1.730032e-07,9.433966e-10,9.282063e-09,1.173426e-09,3.888574e-10,2.717499e-10
2011-04-11,285.7478,2.1182123e-07,1.4432485e-09,1.7979817e-08,1.5084088e-09,1.0272183e-09,5.9311334e-10
2011-04-12,282.09387,1.7860852e-07,4.1415377e-10,1.1900616e-08,1.3051633e-09,4.7077986e-10,2.4149807e-10
2011-04-13,278.21674,1.5098426e-07,1.3141509e-10,4.912612e-09,3.7971679e-10,2.0457445e-10,1.9108418e-10
2011-04-14,279.44855,1.6048278e-07,2.344405e-10,7.986787e-09,4.7288623e-10,3.489061e-10,2.4412894e-10
2011-04-15,281.28073,1.81114e-07,1.2019523e-09,1.214865e-08,1.162967e-09,7.2079437e-10,4.4065435e-10
2011-04-16,283.53912,2.2974432e-07,4.719746e-09,1.9966606e-08,2.1314321e-09,2.5952924e-09,1.1282368e-09
2011-04-17,284.28284,1.9853871e-07,8.4351937e-10,1.4192686e-08,1.3224372e-09,7.3472556e-10,5.9160177e-10
2011-04-18,284.71225,2.5375812e-07,1.1633317e-08,1.846016e-08,1.8680981e-09,4.411314e-09,1.7910142e-09
2011-04-19,286.51404,2.0228195e-07,2.0373423e-09,1.8607919e-08,2.74394e-09,9.51484e-10,6.8580247e-10
2011-04-20,287.81467,1.6739273e-07,7.1436446e-10,9.657399e-09,3.110955e-09,4.780124e-10,4.2964066e-10
2011-04-21,288.1012,2.1372799e-07,2.8283855e-09,1.3671913e-08,3.544696e-09,1.2300798e-09,8.750502e-10
2011-04-22,289.1132,1.9004683e-07,8.594989e-10,9.713658e-09,3.574686e-09,4.7867205e-10,4.536956e-10
2011-04-23,289.93262,1.7081172e-07,2.4958013e-10,5.6343996e-09,2.4755493e-09,1.9490891e-10,2.1270252e-10
2011-04-24,288.1462,1.7700152e-07,3.7896125e-10,5.296478e-09,2.379322e-09,2.9042294e-10,2.96237e-10
2011-04-25,285.77026,1.8366211e-07,4.4155188e-10,6.3510255e-09,1.9988837e-09,3.9041836e-10,3.80232e-10
2011-04-26,286.46774,1.9726285e-07,6.3304784e-10,8.107233e-09,1.9685271e-09,5.250978e-10,4.882075e-10
2011-04-27,287.3469,2.126807e-07,1.2983652e-09,1.3079851e-08,2.8088287e-09,1.0346557e-09,7.6791856e-10
2011-04-28,288.0125,1.9186957e-07,4.5706913e-10,6.7065153e-09,3.2707697e-09,3.6281247e-10,3.9119244e-10
2011-04-29,287.07755,1.7945194e-07,3.4684894e-10,4.419897e-09,2.5853366e-09,2.743267e-10,2.8156458e-10
2011-04-30,284.04773,1.4866332e-07,2.3675978e-10,3.0695766e-09,1.4310703e-09,2.0247354e-10,2.0335902e-10
2011-05-01,281.78815,1.4641036e-07,2.609968e-10,3.0884661e-09,1.3776258e-09,2.2607988e-10,2.227456e-10
2011-05-02,280.06998,1.4584793e-07,2.1158086e-10,2.865594e-09,1.3544578e-09,2.2190969e-10,2.1206865e-10
2011-05-03,279.42957,1.413953e-07,3.189311e-10,3.8971364e-09,1.2420024e-09,3.2411399e-10,3.3890768e-10
2011-05-04,280.27026,1.6572321e-07,7.5866097e-10,9.578274e-09,1.3514702e-09,8.379881e-10,7.797389e-10
2011-05-05,282.25937,1.5705817e-07,6.318031e-10,6.979891e-09,8.419939e-10,5.8468175e-10,5.8030913e-10
2011-05-06,286.47876,1.7498068e-07,7.962786e-10,9.79428e-09,1.6858303e-09,7.992758e-10,9.270036e-10
2011-05-07,288.6838,1.7597243e-07,7.1166745e-10,8.807084e-09,3.229215e-09,5.2795923e-10,6.6539746e-10
2011-05-08,288.54172,1.5387658e-07,3.8066766e-10,4.3140655e-09,2.1380344e-09,2.861001e-10,3.3890182e-10
2011-05-09,290.89142,1.7037465e-07,5.3082416e-10,5.8191922e-09,3.024306e-09,3.889292e-10,4.690625e-10
2011-05-10,292.71252,1.7474288e-07,6.6084604e-10,9.112163e-09,3.2041854e-09,7.041242e-10,8.4853596e-10
2011-05-11,292.4557,2.0912222e-07,2.9760416e-09,1.6043394e-08,3.4763976e-09,3.1113636e-09,2.1547397e-09
