date,t,co
2011-01-11,295.89957,2.6207306e-07
2011-01-12,296.23514,2.3383127e-07
2011-01-13,296.48267,2.7605785e-07
2011-01-14,295.58063,2.7342378e-07
2011-01-15,294.67294,3.7065155e-07
2011-01-16,296.44482,2.7399108e-07
2011-01-17,296.51495,2.797875e-07
2011-01-18,297.1888,3.9002543e-07
2011-01-19,297.44437,3.353698e-07
2011-01-20,297.1909,4.468447e-07
2011-01-21,297.68774,3.7814743e-07
2011-01-22,297.71103,2.0060655e-07
2011-01-23,297.3844,2.8839284e-07
2011-01-24,296.68915,2.267118e-07
2011-01-25,296.67938,2.833029e-07
2011-01-26,297.1082,3.2241866e-07
2011-01-27,297.88983,3.565914e-07
2011-01-28,298.63263,2.7874515e-07
2011-01-29,299.2251,4.9017007e-07
2011-01-30,298.05463,4.0124243e-07
2011-01-31,297.32056,2.9892482e-07
2011-02-01,297.34677,2.8513625e-07
2011-02-02,296.94174,4.505361e-07
2011-02-03,295.60364,3.0837208e-07
2011-02-04,297.33844,2.9073055e-07
2011-02-05,298.4118,5.4475987e-07
2011-02-06,299.2508,7.282835e-07
2011-02-07,297.9369,4.3676937e-07
2011-02-08,298.05905,4.1829585e-07
2011-02-09,299.03723,5.000771e-07
2011-02-10,299.04797,4.3927017e-07
2011-02-11,298.16333,2.9881673e-07
2011-02-12,298.7163,3.317408e-07
2011-02-13,298.19745,4.4223552e-07
2011-02-14,297.01755,3.7585042e-07
2011-02-15,295.3591,2.0808278e-07
2011-02-16,295.4342,2.3213049e-07
2011-02-17,295.7749,2.556942e-07
2011-02-18,295.67426,3.240226e-07
2011-02-19,296.35324,3.0941803e-07
2011-02-20,295.96176,3.0680914e-07
2011-02-21,296.93228,2.1874479e-07
2011-02-22,297.6467,4.893691e-07
2011-02-23,296.44656,3.0977728e-07
2011-02-24,295.69186,2.14549e-07
2011-02-25,296.62918,1.7906459e-07
2011-02-26,296.77008,1.4930616e-07
2011-02-27,295.56134,1.9842084e-07
2011-02-28,295.07846,1.6325185e-07
2011-03-01,294.2152,1.4306846e-07
2011-03-02,293.41196,1.1011978e-07
2011-03-03,292.36084,1.3098847e-07
2011-03-04,293.07242,1.2530207e-07
2011-03-05,292.73206,1.2703063e-07
2011-03-06,293.05853,1.1647349e-07
2011-03-07,293.13382,1.07203e-07
2011-03-08,293.95908,1.4063316e-07
2011-03-09,294.43878,1.7157444e-07
2011-03-10,294.74707,1.5577444e-07
2011-03-11,295.08322,1.2565347e-07
2011-03-12,295.50574,1.9345146e-07
2011-03-13,295.0819,2.9594406e-07
2011-03-14,295.07898,4.396841e-07
2011-03-15,294.07028,1.4084584e-07
2011-03-16,293.2976,1.0885834e-07
2011-03-17,293.95285,1.4150618e-07
2011-03-18,295.75537,2.0602191e-07
2011-03-19,294.1534,3.5242863e-07
