date,t,co
2010-10-07,284.3476,2.2485916e-07
2010-10-08,284.38217,2.167244e-07
2010-10-09,283.5295,2.3371652e-07
2010-10-10,281.90668,2.0242011e-07
2010-10-11,280.82172,1.8069338e-07
2010-10-12,279.821,2.485082e-07
2010-10-13,278.5846,2.6192185e-07
2010-10-14,277.5832,2.2661203e-07
2010-10-15,277.50076,2.0370655e-07
2010-10-16,276.78763,2.0178878e-07
2010-10-17,275.92313,1.8202468e-07
2010-10-18,275.7055,1.7965411e-07
2010-10-19,276.67383,1.5014263e-07
2010-10-20,274.58105,1.2511958e-07
2010-10-21,273.25012,1.4408047e-07
2010-10-22,273.6722,2.2091658e-07
2010-10-23,277.0703,2.1962931e-07
2010-10-24,276.03415,1.932411e-07
2010-10-25,273.54697,1.6626308e-07
2010-10-26,272.58667,1.634887e-07
2010-10-27,273.7713,1.8605355e-07
2010-10-28,276.22623,2.0791657e-07
2010-10-29,277.91382,2.3408872e-07
2010-10-30,279.14752,2.1514504e-07
2010-10-31,280.75504,2.2617493e-07
2010-11-01,282.0498,2.214075e-07
2010-11-02,278.0353,2.915206e-07
2010-11-03,279.6609,2.1303464e-07
2010-11-04,282.3657,1.4092777e-07
2010-11-05,281.60745,1.445271e-07
2010-11-06,279.71146,1.5717724e-07
2010-11-07,278.38937,1.9696793e-07
2010-11-08,274.2387,1.6043427e-07
2010-11-09,274.08295,2.302101e-07
2010-11-10,274.93317,2.400234e-07
2010-11-11,274.87704,1.7258465e-07
2010-11-12,278.6116,1.4916478e-07
2010-11-13,281.58417,1.5629796e-07
2010-11-14,280.20706,2.1007601e-07
2010-11-15,279.5659,2.3813035e-07
2010-11-16,275.1765,1.8260303e-07
2010-11-17,273.4776,1.9346334e-07
2010-11-18,274.47455,2.247171e-07
2010-11-19,274.44028,3.051973e-07
2010-11-20,272.79675,2.6411126e-07
2010-11-21,273.64423,2.578584e-07
2010-11-22,273.28152,2.659e-07
2010-11-23,271.76746,2.3965225e-07
2010-11-24,270.16714,1.9701282e-07
2010-11-25,269.99274,2.0300176e-07
2010-11-26,268.68024,2.0797619e-07
2010-11-27,267.40982,1.7464755e-07
2010-11-28,268.8767,2.3459424e-07
2010-11-29,268.40225,2.3333138e-07
2010-11-30,263.3136,2.4520327e-07
2010-12-01,267.08783,2.5525947e-07
2010-12-02,266.57114,2.719408e-07
2010-12-03,263.69986,3.823613e-07
2010-12-04,264.49002,3.218941e-07
2010-12-05,264.93927,2.3782529e-07
2010-12-06,272.01685,2.9231518e-07
2010-12-07,275.7198,2.9928609e-07
2010-12-08,277.12122,2.3920887e-07
2010-12-09,271.2245,1.9295223e-07
2010-12-10,268.08218,1.6368048e-07
2010-12-11,270.5062,1.6058668e-07
2010-12-12,270.1955,1.6759893e-07
2010-12-13,265.64746,1.799288e-07
2010-12-14,262.69516,2.3440917e-07
2010-12-15,262.8402,1.8959797e-07
2010-12-16,262.04144,2.0589155e-07
2010-12-17,263.96317,1.9472014e-07
2010-12-18,262.71,2.6489263e-07
2010-12-19,264.80505,2.1667296e-07
2010-12-20,271.25317,2.3845362e-07
2010-12-21,270.6317,3.180688e-07
2010-12-22,273.21344,3.1829546e-07
2010-12-23,274.32745,3.164829e-07
2010-12-24,271.5779,3.9628253e-07
