date,concentration,t,co
2006-07-27,2049.7291666666665,298.9883,2.5137484e-07
2006-07-28,1105.8333333333333,295.48334,1.9873903e-07
2006-07-29,1585.916666666667,294.12408,1.6680295999999998e-07
2006-07-30,1547.791666666667,296.20358,1.8412106000000002e-07
2006-07-31,1349.4375000000002,293.79437,1.6910835000000003e-07
2006-08-01,742.6416666666668,291.35222999999996,1.3185685999999998e-07
2006-08-02,608.9083333333333,289.61874,1.0588782e-07
2006-08-03,718.0083333333333,287.34564,1.2910208e-07
2006-08-04,724.9541666666665,287.07715,1.3580444e-07
2006-08-05,502.79416666666657,288.04565,1.5101296e-07
2006-08-06,740.0904761904761,288.08977999999996,1.7776267e-07
2006-08-07,1192.3791666666666,289.97153,1.9501076999999998e-07
2006-08-08,1214.8958333333333,290.29663,2.2866054e-07
2006-08-09,975.9166666666665,289.42908,1.351199e-07
2006-08-10,1115.2458333333334,287.86838,2.1708632e-07
2006-08-11,750.4416666666666,285.56104,1.5253752e-07
2006-08-12,541.8208333333333,283.9452,1.3276994e-07
2006-08-13,209.4704166666667,284.58083999999997,1.3521056e-07
2006-08-14,600.5041666666666,285.4868,1.4167406e-07
2006-08-15,829.1999999999997,288.30576,1.4432777e-07
2006-08-16,741.1500000000002,289.1606,2.1781182999999998e-07
2006-08-17,737.7041666666665,291.31383999999997,2.2590682000000002e-07
2006-08-18,472.0925,291.15686,1.6710158e-07
2006-08-19,968.7625000000003,291.12924,2.3728475e-07
2006-08-20,566.0458333333332,290.09335,1.4907252e-07
2006-08-21,532.325,288.58356000000003,1.4510269e-07
2006-08-22,414.37666666666667,288.69525,1.2780489999999998e-07
2006-08-23,914.1708333333332,289.26703,2.7545505e-07
2006-08-24,955.9791666666667,288.1715,2.2079534e-07
2006-08-25,684.2958333333335,286.96625,1.3341221e-07
2006-08-26,667.9725000000002,287.60486000000003,1.9925133e-07
2006-08-27,328.91750000000013,286.37616,1.4607479999999998e-07
2006-08-28,393.35833333333335,285.65005,1.4653847e-07
2006-08-29,434.7791666666667,283.25995,1.492083e-07
2006-08-30,546.5124999999998,283.94788,1.3390196e-07
2006-08-31,876.7125,285.76706,1.9138001000000002e-07
2006-09-01,989.4791666666665,288.66852,3.0329062e-07
2006-09-02,1816.458333333333,291.09302,2.1479309000000002e-07
2006-09-03,549.9458333333332,292.20975,1.6563639999999998e-07
2006-09-04,393.6166666666666,294.09198,1.1909928000000001e-07
2006-09-05,920.6333333333333,292.9505,2.0463829999999999e-07
2006-09-06,896.9458333333333,292.48492000000005,1.9871693e-07
2006-09-07,1367.1041666666667,292.07635,2.8969512e-07
2006-09-08,696.1708333333335,288.02515,1.3135453e-07
2006-09-09,556.675,288.40717,1.696238e-07
2006-09-11,1185.7307692307693,292.6546,2.4166562e-07
2006-09-12,1340.7625,292.24976000000004,3.374484e-07
2006-09-13,1270.6166666666666,292.13275,3.319365e-07
2006-09-14,1130.1833333333334,291.68237,2.8941676e-07
2006-09-15,814.9333333333333,291.05573,2.8988690000000004e-07
2006-09-16,917.2791666666667,289.43085,2.6123529999999997e-07
2006-09-17,505.9958333333333,288.47186,2.330259e-07
2006-09-18,720.1958333333336,287.99234,2.2567258e-07
2006-09-19,640.3958333333334,288.04785,1.9562960999999997e-07
2006-09-20,742.2458333333334,289.1041,2.7192637999999997e-07
2006-09-21,1185.6416666666667,289.37057000000004,2.7814696e-07
2006-09-22,1124.0666666666666,290.7244,3.2711796e-07
2006-09-23,1363.3772727272728,291.35373,3.7496798e-07
2006-09-24,1871.0666666666666,291.02563,3.2717410000000003e-07
2006-09-25,256.65250000000003,287.80347,2.4828789999999996e-07
2006-09-26,344.9095833333333,285.99188,1.8051927e-07
2006-09-27,1063.3291666666667,287.52277000000004,2.1409373e-07
2006-09-28,998.9958333333334,287.64437999999996,2.7796105e-07
2006-09-29,1358.6791666666668,288.3246,2.6851879999999996e-07
2006-09-30,1161.025,289.5756,2.2710452e-07
2006-10-01,556.8041666666667,289.01416,2.0602135000000001e-07
2006-10-02,812.5999999999998,289.13715,1.6121604000000002e-07
2006-10-03,752.3849999999999,288.25616,2.1027595999999998e-07
2006-10-04,400.175,284.06458,1.4616316e-07
2006-10-05,677.8666666666667,283.29236000000003,1.9966649000000001e-07
2006-10-06,511.69166666666666,285.1903,1.5984037e-07
2006-10-07,425.44374999999985,285.3615,1.4371885999999999e-07
2006-10-08,534.5250000000002,283.9242,2.4635070000000003e-07
2006-10-09,819.7125000000002,284.94287,2.6390273e-07
2006-10-10,1061.5333333333333,285.51416,3.9794753000000003e-07
2006-10-11,830.0333333333334,285.6787,3.3538078000000005e-07
2006-10-12,1630.8041666666668,286.74023,3.8474604e-07
2006-10-13,2062.2916666666665,287.35785,2.5722616e-07
2006-10-14,1832.791666666667,286.49512000000004,2.6267135999999997e-07
2006-10-15,1717.041666666667,285.06717000000003,2.239123e-07
2006-10-16,659.6291666666667,282.2777,2.730998e-07
2006-10-17,997.3125,282.85364,2.7064020000000003e-07
2006-10-18,949.9958333333336,282.98648,3.7309956999999995e-07
2006-10-19,563.2041666666668,284.88324,3.5309725e-07
2006-10-20,516.0291666666667,286.39923,2.6957915000000005e-07
2006-10-21,389.26708333333335,287.01184,1.9747822e-07
2006-10-22,596.4875000000002,287.22806,2.499264e-07
2006-10-23,451.8375,287.37323,2.4355035000000003e-07
2006-10-24,261.025,286.89044,1.4754517000000002e-07
2006-10-25,355.0916666666667,284.627,2.6278746999999997e-07
2006-10-26,563.5708333333333,287.29462,3.2089565e-07
2006-10-27,1439.916666666667,288.63113,2.6597947999999997e-07
2006-10-28,731.2708333333335,287.49106,3.178377e-07
2006-10-29,494.15,286.47083,2.1686883999999998e-07
2006-10-30,874.2233333333332,283.52252000000004,2.2156101e-07
2006-10-31,940.185,284.26993,2.6310615999999997e-07
2006-11-01,537.2782608695652,280.53802,1.5175544e-07
2006-11-02,553.8666666666667,275.38492,1.5841601000000002e-07
2006-11-03,765.2708333333331,275.2969,2.0857297e-07
2006-11-04,564.8125000000001,276.47815,2.7641866e-07
2006-11-05,353.2833333333333,276.71823,3.4514474e-07
2006-11-06,294.5708333333334,277.8447,3.0439029999999996e-07
2006-11-07,487.36666666666673,278.59036000000003,4.0348504999999996e-07
2006-11-08,1085.1833333333334,281.21747,2.8166932e-07
2006-11-09,926.7,282.54272000000003,2.1612458e-07
2006-11-10,737.9749999999998,278.77042,2.2402428e-07
2006-11-11,598.1041666666667,278.19055,2.2494202999999998e-07
2006-11-12,385.88000000000005,279.75836,1.5557337e-07
2006-11-13,317.0120833333333,279.03598,1.7373591e-07
2006-11-14,59.14791666666667,282.4922,1.8696224999999998e-07
2006-11-15,593.1333333333333,283.1347,3.2018207000000004e-07
2006-11-16,741.2916666666665,282.37067,3.7804026e-07
2006-11-17,681.0708333333333,283.50327000000004,3.5391037e-07
2006-11-18,491.30416666666673,282.5555,3.290774e-07
2006-11-19,425.06666666666655,280.7791,3.092211e-07
2006-11-20,313.125,278.5994,2.1057285999999998e-07
2006-11-21,106.92749999999997,279.7889,1.6945395e-07
2006-11-22,292.75333333333333,277.32892000000004,1.717216e-07
2006-11-23,78.07499999999997,280.4193,1.8989056e-07
2006-11-24,498.01111111111123,282.85657000000003,2.8541421999999997e-07
2006-11-25,662.1818181818182,284.0161,3.6850534000000005e-07
2006-11-26,741.1550000000002,283.86847,4.998592500000001e-07
2006-11-27,628.2,280.4115,5.138979000000001e-07
2006-11-28,751.1458333333335,278.7802,4.003386500000001e-07
2006-11-29,534.9363636363637,279.7141,3.57331e-07
2006-11-30,851.4227272727275,279.98413,2.6957974e-07
2006-12-01,713.4291666666667,278.20682,3.0393371999999994e-07
2006-12-02,593.1416666666665,276.9845,3.145767e-07
2006-12-03,565.1625,281.49093999999997,2.7347447999999997e-07
2006-12-04,176.48666666666668,281.5172,1.879099e-07
2006-12-05,211.34916666666672,284.2073,1.7252154000000001e-07
2006-12-06,212.43,280.70477,2.2029863e-07
2006-12-07,286.03750000000014,279.03558,2.0512832999999996e-07
2006-12-08,203.38318181818187,280.81052,2.7548313e-07
2006-12-09,253.28375,277.24512000000004,1.9820678000000002e-07
2006-12-10,466.2833333333333,275.73138,3.0015436999999997e-07
2006-12-11,369.12916666666666,273.88153,2.9936009999999994e-07
2006-12-12,455.5541666666666,276.7587,2.8405609e-07
2006-12-13,191.7783333333333,276.67014,3.4173883000000003e-07
2006-12-14,56.62041666666665,275.49686,4.0744900000000004e-07
2006-12-15,241.28041666666667,275.69622999999996,3.5368355999999997e-07
2006-12-16,454.88,277.181,3.3557654e-07
2007-02-13,330.0,277.1562,1.7154352e-07
2007-02-14,286.52916666666664,275.94516,2.8882693e-07
2007-02-15,743.3654166666665,278.8824,2.3804463000000002e-07
2007-02-16,150.02476190476187,276.72567999999995,3.4383055e-07
2007-02-17,379.92,276.49164,4.0318417e-07
2007-02-18,1815.658333333333,277.43948,6.1804593e-07
2007-02-19,1791.3944444444446,278.49826,4.9690374e-07
2007-02-20,1461.4,277.90854,4.8474647e-07
2007-02-21,1691.1333333333332,278.1624,4.1376768e-07
2007-02-22,1596.2166666666665,280.30557000000005,3.929272e-07
2007-02-23,2078.25,280.42892,3.044361e-07
2007-02-24,876.0254166666667,279.18835,2.6098022e-07
2007-02-25,260.64625000000007,279.12708,1.9160187e-07
2007-02-26,235.88791666666668,277.47702000000004,1.86861e-07
2007-02-27,556.5725,276.76412999999997,1.9831582999999998e-07
2007-02-28,309.2100000000001,281.0359,1.6168670000000003e-07
2007-03-01,207.97416666666663,280.1881,1.6191244e-07
2007-03-02,348.91958333333326,278.7949,1.800851e-07
2007-03-03,290.53375000000005,280.98145,1.6584616e-07
2007-03-04,403.92083333333335,280.42602999999997,2.4925498e-07
2007-03-05,434.66875,279.7679,2.6153958e-07
2007-03-06,858.1208333333334,279.2962,2.8744995e-07
2007-03-07,559.6625,280.5948,2.43975e-07
2007-03-08,1034.4541666666667,279.2577,2.569601e-07
2007-03-09,1143.9,278.77377,4.1058314e-07
2007-03-10,954.79125,277.25626,2.0450892e-07
2007-03-11,1027.9,277.3522,3.1242814000000003e-07
2007-03-12,1338.75,278.9713,3.703288e-07
2007-03-13,1866.166666666667,280.54767000000004,5.472996e-07
2007-03-14,3870.916666666666,281.60895,4.4982195e-07
2007-03-15,3395.125,281.47556000000003,3.7386305999999997e-07
2007-03-16,3348.583333333333,281.61127,4.7239584e-07
2007-03-17,2373.875,279.3551,3.3476799999999997e-07
2007-03-18,454.13125,279.7963,1.9798954000000001e-07
2007-03-19,291.5208333333333,274.94687000000005,1.7327358e-07
2007-03-20,454.7375,273.33557,2.3043345999999998e-07
2007-03-21,475.509090909091,273.03927999999996,2.446813e-07
2007-03-22,304.0875000000001,272.88446,2.7316528000000003e-07
2007-03-23,299.92916666666673,273.43823,2.2472279999999998e-07
2007-03-24,651.7625000000003,272.81268,4.5210046999999994e-07
2007-03-25,1047.45,276.02094,3.433932e-07
2007-03-26,1533.0666666666666,279.33667,3.183743e-07
2007-03-27,3029.708333333333,279.4532,3.4609874e-07
2007-03-28,2322.75,279.33832,4.7284814000000003e-07
2007-03-29,1527.583333333333,279.67184,3.702956500000001e-07
2007-03-30,1152.95,279.475,3.6271538e-07
2007-03-31,597.1920833333334,276.96262,2.3111376999999997e-07
2007-04-01,1550.291666666667,280.02299999999997,3.3042565e-07
2007-04-02,2003.416666666667,282.339,3.8960461999999997e-07
