date,concentration,t,co
2005-09-22,827.4250000000002,286.42742999999996,1.2256850999999999e-07
2005-09-23,888.2083333333335,287.40682999999996,1.3037527e-07
2005-09-24,2273.458333333333,287.94876,1.5082831000000002e-07
2005-09-25,2393.2916666666665,287.45282000000003,1.7978732000000002e-07
2005-09-26,2113.375,287.88593,1.5599306e-07
2005-09-27,1486.9416666666668,287.75067,1.7592113e-07
2005-09-28,780.8583333333335,286.79898,1.4620132e-07
2005-09-29,412.80833333333334,284.32217,1.1881824e-07
2005-09-30,511.2875,284.873,1.2973884e-07
2005-10-01,582.7875,285.76138,1.22714e-07
2005-10-02,1316.2041666666667,285.96338,1.3986207999999998e-07
2005-10-03,571.7166666666665,284.92044,1.15660484e-07
2005-10-04,524.7958333333332,284.82324,1.3053575e-07
2005-10-05,904.5416666666667,283.86575,1.4460313e-07
2005-10-06,748.4000000000002,284.5378,1.1870535e-07
2005-10-07,1011.1666666666665,285.1553,1.3469679e-07
2005-10-08,1866.833333333333,285.56203999999997,1.4775998999999998e-07
2005-10-09,2452.9166666666665,286.84412000000003,1.7899093e-07
2005-10-10,609.8833333333333,284.48016,1.6629502e-07
2005-10-11,2528.833333333333,286.08117999999996,1.9740956e-07
2005-10-12,2398.25,285.00687,1.5182877e-07
2005-10-13,1878.695652173913,284.6324,1.7826601999999998e-07
2005-10-14,976.0187499999997,284.23206,1.8068262e-07
2005-10-15,52.57166666666668,281.698,1.0814511e-07
2005-10-16,73.66166666666669,280.18195,1.1706641000000002e-07
2005-10-17,224.36041666666668,279.39877,1.2885585e-07
2005-10-18,283.0125,279.5843,1.4246581e-07
2005-10-19,333.4333333333332,279.3708,1.6628456e-07
2005-10-20,698.7333333333332,281.1463,1.8069784e-07
2005-10-21,337.67916666666673,284.2553,1.338742e-07
2005-10-22,362.57666666666677,283.23407000000003,1.5240016e-07
2005-10-23,81.49374999999998,279.01398,1.299839e-07
2005-10-24,117.51416666666668,275.80997,1.2357485e-07
2005-10-25,102.52833333333336,278.55847,1.4494999999999998e-07
2005-10-26,94.32208333333334,280.96432000000004,1.3784832999999998e-07
2005-10-27,115.31041666666664,277.61456,1.4942821999999998e-07
2005-10-28,149.15833333333333,281.3776,1.3445941e-07
2005-10-29,533.5874999999999,282.0329,1.5015202999999998e-07
2005-10-30,1251.9125,281.76453,1.7779654999999997e-07
2005-10-31,1704.458333333333,281.8624,2.2055774e-07
2005-11-01,1792.208333333333,281.4426,2.0938042000000003e-07
2005-11-02,960.75,282.05576,1.9410331e-07
2005-11-03,510.2208333333333,281.79367,1.8536057999999997e-07
2005-11-04,684.3125,283.71042,1.8674656e-07
2005-11-05,900.4375000000001,283.09252999999995,2.0293679999999998e-07
2005-11-06,254.81291666666664,282.64166,1.4784482e-07
2005-11-07,414.60000000000014,282.91296,1.6958792000000002e-07
2005-11-08,338.20833333333326,281.63577000000004,1.6514568000000002e-07
2005-11-09,446.9333333333333,281.50714,1.8368468e-07
2005-11-10,379.52499999999986,281.76027999999997,1.8431542999999996e-07
2005-11-11,133.9604166666667,281.37708,1.6594414e-07
2005-11-12,293.30833333333334,282.74832000000004,1.9488492000000002e-07
2005-11-13,217.59666666666664,281.93732,1.7802083e-07
2005-11-14,74.99041666666669,280.8623,1.4245764e-07
2005-11-15,33.19416666666667,280.48148,1.4085445000000002e-07
2005-11-16,163.27166666666668,275.3078,1.6650535999999998e-07
2005-11-17,132.81708333333333,273.73322,1.5481365999999998e-07
2005-11-18,135.22833333333332,273.0738,1.5678091e-07
2005-11-19,87.28956521739131,273.7245,1.5272012e-07
2005-11-20,128.08666666666667,274.9387,1.6708444e-07
2005-11-21,123.04916666666664,273.69385,1.9040811999999998e-07
2005-11-22,197.90416666666667,274.6715,1.9398560999999996e-07
2005-11-23,230.50416666666672,277.03717,1.8431007e-07
2005-11-24,229.87083333333328,277.80948,1.6608442e-07
2005-11-25,413.0583333333333,276.45474,1.9088763e-07
2005-11-26,169.07291666666666,275.52307,1.8893773e-07
